query_ID,subject_ID,p_id_matches,alignment_length,n_mismatches,n_gap_openings,soa_query,eoa_query,soa_subject,eoa_subject,e-val,bitscore,TIGRFAM,Model,subject_genome,subject_genus
CM_cdhit-1_transcript_355167,BCW-201815_01192,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201815,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201818_06885,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201818,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201823_02084,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201823,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201824_06661,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201824,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201825_05320,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201825,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201830_03189,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201830,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201834_01428,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201834,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201836_04438,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201836,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201840_04591,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201840,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201856_03462,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201856,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201860_06619,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201860,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201894_02046,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201894,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201911_03465,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201911,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201915_02494,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201915,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201916_02372,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201916,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201919_02413,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201919,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-201954_08318,31.2,253,165,6,134,874,31,280,1.4699999999999999e-24,101,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201954,non-single-bin-prok
CM_cdhit-1_transcript_355167,BCW-200011_02925,34.7,190,119,3,317,877,48,235,2.26e-22,94.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200011,Acidovorax
CM_cdhit-1_transcript_355167,BCW-200001_02975,34.2,190,120,3,317,877,48,235,3.13e-22,94.4,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200001,Acidovorax
CM_cdhit-1_transcript_355167,BCW-200215_00062,31.6,256,158,5,149,874,5,257,2.3000000000000004e-21,92.4,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200215,Agrobacterium
CM_cdhit-1_transcript_355167,BCW-200464_01188,31.3,256,159,5,149,874,5,257,1.14e-20,90.5,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200464,Agrobacterium
CM_cdhit-1_transcript_355167,BCW-200208_05050,29.7,259,159,6,149,874,5,257,2.78e-19,86.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200208,Agrobacterium
CM_cdhit-1_transcript_355167,BCW-200465_03768,29.3,259,160,6,149,874,5,257,3.82e-19,86.3,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200465,Agrobacterium
CM_cdhit-1_transcript_355167,BCW-200328_03890,29.3,259,160,6,149,874,5,257,1.36e-18,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200328,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200111_03273,27.2,173,105,7,551,1024,830,996,4.06e-8,56.6,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200111,Citrobacter
CM_cdhit-1_transcript_356967,BCW-200127_06875,27.2,173,105,7,551,1024,830,996,4.06e-8,56.6,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200127,unassigned
CM_cdhit-1_transcript_356967,BCW-201870_02523,27.1,118,82,2,551,892,2,119,6.98e-8,55.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201870,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-201872_08409,27.1,118,82,2,551,892,2,119,6.98e-8,55.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201872,unassigned
CM_cdhit-1_transcript_356967,BCW-200215_02432,27.1,118,82,2,551,892,2,119,9.22e-8,55.1,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200215,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200464_02227,27.1,118,82,2,551,892,2,119,9.22e-8,55.1,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200464,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200208_00920,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200208,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200328_05585,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200328,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200465_05274,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200465,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200663_01668,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200663,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200705_05247,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200705,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200902_04393,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200902,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200903_02521,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200903,unassigned
CM_cdhit-1_transcript_356967,BCW-200904_05003,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200904,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200910_05616,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200910,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200912_05507,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200912,unassigned
CM_cdhit-1_transcript_356967,BCW-200920_05780,26.3,118,83,2,551,892,2,119,1.22e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200920,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200049_04584,29.1,117,75,4,554,889,829,942,5.91e-6,49.7,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200049,Klebsiella
CM_cdhit-1_transcript_356967,BCW-200053_03790,29.1,117,75,4,554,889,829,942,5.91e-6,49.7,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200053,Klebsiella
CM_cdhit-1_transcript_356967,BCW-200328_04204,26.8,112,77,3,563,892,949,1057,1.23e-4,45.4,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200328,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200705_00860,26.8,112,77,3,563,892,949,1057,1.23e-4,45.4,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200705,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200902_01140,26.8,112,77,3,563,892,949,1057,1.23e-4,45.4,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200902,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200903_00694,26.8,112,77,3,563,892,949,1057,1.23e-4,45.4,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200903,unassigned
CM_cdhit-1_transcript_356967,BCW-200904_01215,26.8,112,77,3,563,892,949,1057,1.23e-4,45.4,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200904,Agrobacterium
CM_cdhit-1_transcript_356967,BCW-200910_01155,26.8,112,77,3,563,892,949,1057,1.23e-4,45.4,TIGR02938,nifL_nitrog: nitrogen fixation negative regulator NifL,BCW-200910,Agrobacterium
CM_cdhit-1_transcript_358095,BCW-200279_02235,37.5,309,165,5,918,1,12,295,5.76e-48,173,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200279,Enterobacter
CM_cdhit-1_transcript_361421,BCW-200111_01644,31.1,122,81,3,223,585,1,120,1.72e-10,63.9,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200111,Citrobacter
CM_cdhit-1_transcript_361421,BCW-200276_04556,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200276,Raoultella
CM_cdhit-1_transcript_361421,BCW-200553_04268,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200553,Raoultella
CM_cdhit-1_transcript_361421,BCW-200661_05168,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200661,Raoultella
CM_cdhit-1_transcript_361421,BCW-200665_01290,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200665,Raoultella
CM_cdhit-1_transcript_361421,BCW-200704_04263,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200704,Raoultella
CM_cdhit-1_transcript_361421,BCW-200775_05152,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200775,Raoultella
CM_cdhit-1_transcript_361421,BCW-200776_04855,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200776,Raoultella
CM_cdhit-1_transcript_361421,BCW-201075_04549,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201075,Raoultella
CM_cdhit-1_transcript_361421,BCW-201078_04425,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201078,Raoultella
CM_cdhit-1_transcript_361421,BCW-201097_03330,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201097,unassigned
CM_cdhit-1_transcript_361421,BCW-201098_03762,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201098,Raoultella
CM_cdhit-1_transcript_361421,BCW-201107_04488,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201107,Raoultella
CM_cdhit-1_transcript_361421,BCW-201614_00309,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201614,Raoultella
CM_cdhit-1_transcript_361421,BCW-201615_04955,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201615,Raoultella
CM_cdhit-1_transcript_361421,BCW-201620_04844,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201620,Raoultella
CM_cdhit-1_transcript_361421,BCW-201703_04817,29.5,122,83,3,223,585,1,120,8.79e-9,58.5,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201703,Raoultella
CM_cdhit-1_transcript_361421,BCW-200036_03029,28.7,122,84,3,223,585,1,120,1.16e-8,58.2,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200036,Citrobacter
CM_cdhit-1_transcript_361421,BCW-200087_05411,28.7,122,84,3,223,585,1,120,1.16e-8,58.2,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200087,unassigned
CM_cdhit-1_transcript_361421,BCW-201173_03375,31,116,77,3,241,585,7,120,2.04e-8,57.4,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201173,Escherichia
CM_cdhit-1_transcript_361421,BCW-200127_00533,35.2,88,55,2,325,585,16,102,2.6e-8,57,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200127,unassigned
CM_cdhit-1_transcript_361421,BCW-201173_00995,31,129,85,4,229,609,4,130,4.54e-8,56.2,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201173,Escherichia
CM_cdhit-1_transcript_361421,BCW-200539_01649,28.7,122,84,3,223,585,1,120,1.45e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200539,Citrobacter
CM_cdhit-1_transcript_361421,BCW-200983_01043,28.7,122,84,3,223,585,1,120,1.45e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200983,Citrobacter
CM_cdhit-1_transcript_361421,BCW-200984_01564,28.7,122,84,3,223,585,1,120,1.45e-7,54.7,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200984,Citrobacter
CM_cdhit-1_transcript_361932,BCW-200471_03157,41.3,213,119,5,2,625,171,382,3.4899999999999994e-42,157,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200471,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-201859_01384,40.4,213,121,5,2,625,171,382,1.7299999999999999e-41,155,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-201859,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-201875_01958,40.4,213,121,5,2,625,171,382,1.7299999999999999e-41,155,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-201875,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-201947_01940,40.4,213,121,5,2,625,171,382,1.7299999999999999e-41,155,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-201947,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-201868_03546,40.8,213,120,5,2,625,171,382,3.27e-41,154,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-201868,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200068_03997,41.8,213,118,5,2,625,171,382,6.2e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200068,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200290_05237,40.8,213,120,5,2,625,171,382,6.2e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200290,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200048_00905,40.8,213,120,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200048,unassigned
CM_cdhit-1_transcript_361932,BCW-200056_00222,40.8,213,120,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200056,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200267_05976,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200267,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200443_03463,40.8,213,120,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200443,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200476_04576,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200476,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200497_04909,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200497,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200498_05074,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200498,unassigned
CM_cdhit-1_transcript_361932,BCW-200516_03456,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200516,unassigned
CM_cdhit-1_transcript_361932,BCW-200526_03723,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200526,unassigned
CM_cdhit-1_transcript_361932,BCW-200527_05293,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200527,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200528_02542,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200528,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200588_03742,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200588,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200607_03907,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200607,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200790_05033,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200790,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200791_00971,41.3,213,119,5,2,625,171,382,8.53e-41,153,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200791,Pseudomonas
CM_cdhit-1_transcript_361932,BCW-200010_00816,40.4,213,121,5,2,625,171,382,1.49e-39,149,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200010,unassigned
CM_cdhit-1_transcript_361932,BCW-200042_00290,40.4,213,121,5,2,625,171,382,1.49e-39,149,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200042,unassigned
CM_cdhit-1_transcript_361932,BCW-200211_04085,40.4,213,121,5,2,625,171,382,1.49e-39,149,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200211,Pseudomonas
CM_cdhit-1_transcript_363887,BCW-200103_00161,33.7,86,56,1,339,85,405,490,4.06e-7,52,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200103,Stenotrophomonas
CM_cdhit-1_transcript_365695,BCW-200101_02837,54.9,379,168,2,1167,31,1,376,2.73e-139,410,TIGR03403,"nifS_epsilon: cysteine desulfurase, NifS family",BCW-200101,Bacillus
CM_cdhit-1_transcript_365695,BCW-200021_09289,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200021,unassigned
CM_cdhit-1_transcript_365695,BCW-200083_04101,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200083,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200084_04193,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200084,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200086_04206,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200086,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200087_09497,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200087,unassigned
CM_cdhit-1_transcript_365695,BCW-200093_03450,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200093,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200113_02033,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200113,unassigned
CM_cdhit-1_transcript_365695,BCW-200123_04688,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200123,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200124_01426,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200124,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200127_07966,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200127,unassigned
CM_cdhit-1_transcript_365695,BCW-200129_02504,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200129,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200132_04290,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200132,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200135_07207,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200135,unassigned
CM_cdhit-1_transcript_365695,BCW-200136_04357,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200136,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200137_04644,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200137,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200140_05847,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200140,unassigned
CM_cdhit-1_transcript_365695,BCW-200166_07699,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200166,unassigned
CM_cdhit-1_transcript_365695,BCW-200167_04581,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200167,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200172_03969,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200172,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200177_04650,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200177,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200242_00697,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200242,unassigned
CM_cdhit-1_transcript_365695,BCW-200243_02552,44.3,386,207,4,1167,28,1,384,2.91e-105,323,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200243,unassigned
CM_cdhit-1_transcript_365695,BCW-200069_02193,44,386,208,4,1167,28,1,384,8.17e-105,322,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200069,Klebsiella
CM_cdhit-1_transcript_365695,BCW-200089_06265,40.8,343,196,4,1041,31,53,394,1.79e-81,262,TIGR03402,FeS_nifS: cysteine desulfurase NifS,BCW-200089,Burkholderia
CM_cdhit-1_transcript_367062,BCW-200010_06630,27.8,428,274,7,1452,199,22,424,1.61e-30,129,TIGR02936,"fdxN_nitrog: ferredoxin III, nif-specific",BCW-200010,unassigned
CM_cdhit-1_transcript_367062,BCW-200042_00778,27.8,428,274,7,1452,199,22,424,1.61e-30,129,TIGR02936,"fdxN_nitrog: ferredoxin III, nif-specific",BCW-200042,unassigned
CM_cdhit-1_transcript_368449,BCW-201058_02792,42.1,235,122,1,235,939,7,227,6.759999999999999e-56,187,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201058,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201155_02550,42.1,235,122,1,235,939,7,227,6.759999999999999e-56,187,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201155,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-200031_03695,42.1,235,122,2,235,939,7,227,1.7899999999999998e-55,186,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200031,Citrobacter
CM_cdhit-1_transcript_368449,BCW-201173_00995,42.4,236,120,2,235,939,7,227,1.7899999999999998e-55,186,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201173,Escherichia
CM_cdhit-1_transcript_368449,BCW-200111_02186,41.1,236,123,2,235,939,7,227,4.939999999999999e-55,185,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200111,Citrobacter
CM_cdhit-1_transcript_368449,BCW-200656_00093,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200656,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201808_02511,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201808,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201828_03946,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201828,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201850_04168,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201850,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201858_02474,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201858,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201873_00454,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201873,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201876_02693,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201876,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201879_03869,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201879,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201886_04826,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201886,Metakosakonia
